회원번호,조합원상태,주소,성별,연령,배송서비스신청여부,모바일알람여부,Gold_member,구매횟수,최근구매일자,총구매금액,연령대
689923456,정상회원,수지구-신봉동,여,65.0,미신청,.,normal,6.0,2022-03-29,32163.0,60대
689979136,정상회원,수지구-풍덕천동,여,52.0,미신청,.,normal,1.0,2022-09-13,6892.0,50대
690040384,정상회원,수지구-풍덕천동,여,68.0,미신청,.,normal,1.0,2022-02-18,4786.0,60대
690109056,정상회원,수지구-신봉동,여,65.0,미신청,.,normal,2.0,2022-02-04,17421.0,60대
690417152,정상회원,수지구-풍덕천동,여,48.0,미신청,.,normal,5.0,2022-10-09,42336.0,40대
690526656,정상회원,수지구-성복동,여,51.0,미신청,.,normal,16.0,2022-10-09,139946.0,50대
690606464,정상회원,수지구-풍덕천동,여,53.0,미신청,.,normal,22.0,2022-10-16,133302.0,50대
690715968,정상회원,수지구-풍덕천동,여,58.0,미신청,.,normal,12.0,2022-10-23,271561.0,50대
690907136,정상회원,기흥구-보정동,여,46.0,미신청,.,normal,7.0,2022-09-18,160715.0,40대
691126144,정상회원,수지구-상현동,여,46.0,미신청,.,normal,8.0,2022-09-22,97637.0,40대
691612416,정상회원,수지구-풍덕천동,여,83.0,미신청,.,normal,82.0,2022-10-29,874155.0,80대
691866688,정상회원,기타-기타,여,47.0,미신청,.,normal,1.0,2022-05-07,22973.0,40대
69199104,정상회원,서울 강남구-기타,여,61.0,미신청,.,normal,6.0,2022-05-24,62791.0,60대
692165504,정상회원,기흥구-영덕동,여,46.0,미신청,.,normal,1.0,2022-01-28,32162.0,40대
692339968,정상회원,수지구-상현동,여,60.0,미신청,.,normal,8.0,2022-10-17,142529.0,60대
692354816,정상회원,분당구-분당동,여,53.0,미신청,.,normal,12.0,2022-05-25,158132.0,50대
692451328,정상회원,수지구-동천동,여,58.0,미신청,.,normal,5.0,2022-03-20,85766.0,50대
692566400,탈퇴,수지구-신봉동,여,63.0,신청,.,normal,38.0,2022-04-25,414467.0,60대
692583104,정상회원,수지구-신봉동,여,66.0,미신청,.,normal,16.0,2022-10-29,74088.0,60대
692612800,정상회원,수지구-신봉동,여,68.0,미신청,.,normal,12.0,2022-09-29,93042.0,60대
692625792,정상회원,분당구-분당동,여,66.0,미신청,.,normal,36.0,2022-10-29,187421.0,60대
692672192,정상회원,수지구-성복동,여,62.0,신청,.,normal,96.0,2022-10-28,903797.0,60대
692720448,정상회원,수지구-상현동,여,71.0,미신청,.,normal,21.0,2022-10-10,171436.0,70대
692739008,정상회원,수지구-동천동,여,64.0,미신청,.,normal,249.0,2022-10-14,3554317.0,60대
692883776,정상회원,수지구-동천동,여,67.0,미신청,.,normal,86.0,2022-10-30,1828076.0,60대
692948736,정상회원,수지구-상현동,여,55.0,신청,.,normal,64.0,2022-10-24,857935.0,50대
693121344,정상회원,수지구-상현동,여,55.0,미신청,수신,normal,1.0,2022-08-01,12061.0,50대
693145472,정상회원,수지구-동천동,여,59.0,신청,.,normal,42.0,2022-10-23,482431.0,50대
69319744,정상회원,서울 강남구-기타,여,61.0,미신청,.,normal,6.0,2022-06-17,159374.0,60대
693481408,정상회원,기흥구-보정동,여,41.0,미신청,.,normal,8.0,2022-10-30,96736.0,40대
693692992,정상회원,기타-기타,여,38.0,미신청,.,normal,1.0,2022-03-22,45946.0,30대
693800640,정상회원,서울 강남구-기타,여,46.0,미신청,.,normal,1.0,2022-06-06,7083.0,40대
693880448,정상회원,기흥구-보정동,남,52.0,미신청,.,normal,2.0,2022-06-15,63558.0,50대
693919424,정상회원,기흥구-영덕동,여,50.0,미신청,.,normal,1.0,2022-09-05,5169.0,50대
69403264,정상회원,수지구-동천동,여,64.0,미신청,.,normal,84.0,2022-10-26,1072931.0,60대
694090176,정상회원,수지구-상현동,여,68.0,미신청,.,normal,2.0,2022-08-27,14166.0,60대
694201536,정상회원,수지구-성복동,여,41.0,미신청,수신,normal,1.0,2022-10-19,26802.0,40대
694216384,정상회원,수지구-풍덕천동,여,45.0,미신청,.,normal,10.0,2022-07-12,108833.0,40대
694554176,정상회원,수지구-신봉동,여,48.0,미신청,.,normal,44.0,2022-10-10,365078.0,40대
69457088,정상회원,기타-기타,여,68.0,미신청,.,normal,2.0,2022-10-26,13305.0,60대
694968064,정상회원,기흥구-보정동,여,41.0,미신청,.,normal,3.0,2022-05-23,41351.0,40대
694982912,정상회원,수지구-신봉동,여,70.0,미신청,.,normal,30.0,2022-10-30,287736.0,70대
69501632,탈퇴,서울 강남구-기타,여,67.0,미신청,.,normal,2.0,2022-01-07,27184.0,60대
69503488,탈퇴,수지구-풍덕천동,여,84.0,미신청,.,normal,29.0,2022-05-16,255171.0,80대
695036736,정상회원,기타-기타,여,39.0,미신청,.,normal,1.0,2022-07-23,25079.0,30대
695053440,정상회원,수지구-신봉동,여,37.0,신청,.,normal,40.0,2022-10-03,956344.0,30대
695148096,정상회원,수지구-풍덕천동,여,40.0,미신청,.,normal,1.0,2022-01-24,3829.0,40대
695428352,정상회원,수지구-상현동,여,52.0,미신청,.,normal,13.0,2022-10-09,416291.0,50대
695433920,정상회원,수지구-기타,여,45.0,미신청,.,normal,22.0,2022-09-21,315761.0,40대
695511872,정상회원,기타-기타,여,40.0,미신청,.,normal,1.0,2022-05-18,10529.0,40대
695576832,정상회원,수지구-풍덕천동,남,45.0,미신청,.,normal,5.0,2022-10-05,40970.0,40대
695825536,정상회원,수지구-상현동,여,57.0,미신청,.,normal,6.0,2022-07-07,73227.0,50대
696009280,정상회원,수지구-신봉동,여,47.0,미신청,.,normal,14.0,2022-08-07,125202.0,40대
69642688,정상회원,서울 강남구-기타,여,76.0,미신청,.,normal,5.0,2022-06-13,10912.0,70대
696439872,정상회원,기흥구-공세동,여,44.0,미신청,.,normal,4.0,2022-05-16,52071.0,40대
696582784,정상회원,수지구-풍덕천동,여,51.0,미신청,.,normal,29.0,2022-10-30,165501.0,50대
696851904,정상회원,수지구-풍덕천동,여,42.0,미신청,수신,normal,51.0,2022-10-30,400509.0,40대
696881600,정상회원,수지구-풍덕천동,여,50.0,미신청,수신,VIP,177.0,2022-10-26,1685712.0,50대
696883456,정상회원,수지구-풍덕천동,여,46.0,미신청,수신,normal,4.0,2022-09-09,29864.0,40대
697165568,정상회원,수지구-풍덕천동,여,69.0,미신청,.,normal,131.0,2022-10-29,1639953.0,60대
69731776,정상회원,수지구-죽전동,여,67.0,미신청,.,normal,5.0,2022-10-26,42595.0,60대
69750336,정상회원,서울 강남구-기타,여,68.0,미신청,.,normal,4.0,2022-09-14,22206.0,60대
697514496,정상회원,분당구-판교동,여,40.0,신청,.,normal,14.0,2022-10-01,430073.0,40대
697601728,정상회원,수지구-풍덕천동,여,42.0,미신청,.,normal,27.0,2022-10-23,334115.0,40대
697720512,정상회원,기흥구-보정동,여,37.0,미신청,수신,normal,8.0,2022-09-27,58485.0,30대
697726080,정상회원,수지구-신봉동,여,41.0,미신청,.,normal,4.0,2022-04-21,31875.0,40대
697779904,정상회원,수지구-풍덕천동,여,70.0,미신청,.,VIP,143.0,2022-10-30,1376771.0,70대
69785600,정상회원,수지구-성복동,여,53.0,미신청,.,normal,14.0,2022-10-03,185696.0,50대
697972928,정상회원,수지구-신봉동,여,43.0,미신청,.,normal,2.0,2022-09-14,9476.0,40대
698000768,정상회원,수지구-풍덕천동,여,40.0,미신청,.,normal,12.0,2022-10-14,121948.0,40대
698006336,정상회원,수지구-풍덕천동,여,42.0,미신청,.,normal,6.0,2022-10-28,96773.0,40대
69804160,정상회원,서울 강남구-기타,여,66.0,미신청,.,normal,26.0,2022-10-23,304580.0,60대
698115840,정상회원,수지구-성복동,여,36.0,신청,.,normal,57.0,2022-10-14,628693.0,30대
698429504,정상회원,수지구-신봉동,여,46.0,미신청,.,normal,1.0,2022-09-27,35417.0,40대
698555712,정상회원,수지구-신봉동,여,73.0,미신청,.,normal,11.0,2022-10-28,82128.0,70대
698559424,정상회원,수지구-동천동,여,43.0,미신청,.,normal,9.0,2022-08-19,57050.0,40대
698809984,탈퇴,하남-기타,여,39.0,미신청,.,normal,1.0,2022-06-30,4020.0,30대
698871232,정상회원,수지구-죽전동,여,58.0,미신청,.,normal,74.0,2022-10-28,764614.0,50대
698982592,정상회원,서울 강남구-기타,여,70.0,미신청,.,normal,8.0,2022-10-07,72748.0,70대
698986304,정상회원,기타-기타,여,64.0,미신청,.,normal,1.0,2022-04-21,26802.0,60대
699056832,정상회원,수지구-풍덕천동,여,46.0,미신청,.,normal,8.0,2022-07-14,86531.0,40대
699071680,정상회원,수지구-신봉동,여,65.0,미신청,.,normal,95.0,2022-10-27,1252309.0,60대
699123648,정상회원,기타-기타,여,66.0,미신청,.,normal,1.0,2022-07-02,29291.0,60대
699240576,정상회원,기흥구-보정동,여,41.0,신청,.,normal,46.0,2022-10-25,935055.0,40대
699368640,정상회원,기타-기타,여,46.0,미신청,.,normal,1.0,2022-03-13,14358.0,40대
69950784,정상회원,기타-기타,여,57.0,신청,.,normal,43.0,2022-10-22,464600.0,50대
699923584,정상회원,기타-기타,여,41.0,미신청,.,normal,1.0,2022-02-10,7658.0,40대
700001536,정상회원,화성-기타,여,63.0,미신청,.,normal,1.0,2022-02-19,9476.0,60대
700034944,정상회원,수지구-신봉동,여,82.0,미신청,.,normal,2.0,2022-04-25,19527.0,80대
700073920,정상회원,수지구-상현동,여,51.0,미신청,.,normal,16.0,2022-10-21,171683.0,50대
700157440,정상회원,수지구-상현동,여,46.0,미신청,.,normal,23.0,2022-10-16,170095.0,40대
700333760,정상회원,기타-기타,여,43.0,미신청,.,normal,2.0,2022-09-08,11104.0,40대
700357888,정상회원,수지구-신봉동,남,83.0,미신청,.,normal,61.0,2022-10-30,766914.0,80대
700387584,정상회원,수지구-성복동,여,62.0,미신청,.,normal,5.0,2022-03-02,36107.0,60대
700506368,정상회원,기흥구-보정동,여,40.0,미신청,.,normal,53.0,2022-10-15,660372.0,40대
700526784,정상회원,기타-기타,여,39.0,미신청,.,normal,9.0,2022-03-09,116300.0,30대
700708672,정상회원,수지구-풍덕천동,여,70.0,미신청,.,normal,6.0,2022-10-27,68152.0,70대
700949952,정상회원,화성-기타,여,55.0,미신청,.,normal,1.0,2022-06-05,24702.0,50대
700985216,정상회원,수지구-상현동,여,65.0,미신청,.,normal,106.0,2022-10-30,880417.0,60대
700996352,정상회원,수지구-풍덕천동,여,44.0,미신청,.,normal,1.0,2022-09-10,4020.0,40대
701365696,정상회원,분당구-구미동,여,59.0,미신청,.,normal,1.0,2022-08-21,8998.0,50대
701684928,정상회원,수지구-풍덕천동,여,49.0,미신청,.,normal,37.0,2022-10-28,1156172.0,40대
701783296,정상회원,수지구-상현동,여,36.0,미신청,.,normal,8.0,2022-10-30,118979.0,30대
701807424,정상회원,수지구-신봉동,여,31.0,신청,.,normal,14.0,2022-10-30,397816.0,30대
701833408,정상회원,분당구-분당동,여,50.0,미신청,.,normal,1.0,2022-01-12,5743.0,50대
701902080,정상회원,기타-기타,여,63.0,미신청,.,normal,2.0,2022-01-10,41543.0,60대
701928064,정상회원,서울 강남구-기타,여,45.0,미신청,.,normal,4.0,2022-09-30,21920.0,40대
702002304,정상회원,수지구-풍덕천동,여,46.0,미신청,.,normal,3.0,2022-08-28,-2872.0,40대
702007872,정상회원,수지구-풍덕천동,여,40.0,미신청,.,normal,11.0,2022-10-08,137400.0,40대
702041280,정상회원,수지구-풍덕천동,여,37.0,신청,.,normal,58.0,2022-10-28,369652.0,30대
702254720,정상회원,수지구-풍덕천동,여,42.0,미신청,.,normal,4.0,2022-09-19,50158.0,40대
702716864,정상회원,수지구-신봉동,여,71.0,미신청,.,normal,3.0,2022-05-05,43649.0,70대
702720576,정상회원,수지구-동천동,여,54.0,미신청,.,normal,8.0,2022-04-05,89116.0,50대
702729856,정상회원,수지구-풍덕천동,여,39.0,미신청,.,normal,36.0,2022-10-23,619118.0,30대
70284864,정상회원,수지구-성복동,여,60.0,미신청,.,normal,7.0,2022-04-23,65187.0,60대
702989696,정상회원,수지구-상현동,여,74.0,미신청,.,normal,4.0,2022-10-20,25079.0,70대
703314496,정상회원,기흥구-마북동,여,38.0,미신청,.,normal,9.0,2022-07-20,77247.0,30대
703320064,정상회원,수지구-상현동,여,48.0,미신청,.,normal,1.0,2022-03-09,32354.0,40대
703646720,정상회원,수지구-풍덕천동,여,40.0,신청,.,normal,94.0,2022-10-14,870198.0,40대
703902848,정상회원,수지구-신봉동,여,57.0,미신청,.,normal,1.0,2022-01-23,40203.0,50대
704270336,정상회원,기타-기타,여,59.0,미신청,.,normal,6.0,2022-05-14,76577.0,50대
704283328,정상회원,수지구-동천동,여,41.0,신청,.,normal,47.0,2022-10-28,533970.0,40대
704585856,정상회원,수지구-풍덕천동,여,51.0,미신청,.,normal,1.0,2022-04-05,7849.0,50대
704628544,정상회원,수지구-상현동,여,42.0,미신청,.,normal,25.0,2022-10-16,340670.0,40대
705133376,정상회원,수지구-풍덕천동,여,50.0,미신청,수신,normal,5.0,2022-10-02,28716.0,50대
705276288,정상회원,수지구-신봉동,여,73.0,미신청,.,normal,15.0,2022-10-30,253086.0,70대
705305984,정상회원,수지구-풍덕천동,여,44.0,미신청,.,normal,4.0,2022-05-13,39054.0,40대
705396928,정상회원,기타-기타,여,53.0,미신청,.,normal,1.0,2022-03-01,15698.0,50대
705756992,정상회원,분당구-판교동,여,73.0,미신청,.,normal,2.0,2022-09-22,15123.0,70대
705929600,정상회원,수지구-신봉동,여,46.0,미신청,.,normal,4.0,2022-04-16,24122.0,40대
706027968,정상회원,수지구-신봉동,여,70.0,미신청,.,normal,47.0,2022-10-23,303532.0,70대
706031680,정상회원,수지구-신봉동,여,42.0,미신청,.,normal,14.0,2022-09-18,233177.0,40대
706274816,정상회원,처인구-모현면,여,40.0,미신청,.,normal,4.0,2022-07-15,48914.0,40대
706504960,정상회원,수지구-죽전동,여,46.0,미신청,.,normal,1.0,2022-01-16,2489.0,40대
706727680,정상회원,분당구-야탑동,여,44.0,미신청,.,normal,9.0,2022-09-30,44797.0,40대
706742528,정상회원,수지구-풍덕천동,여,76.0,미신청,.,normal,6.0,2022-09-12,45468.0,70대
706794496,정상회원,수지구-신봉동,여,65.0,미신청,.,normal,3.0,2022-07-20,14453.0,60대
706826048,정상회원,수지구-신봉동,여,46.0,미신청,.,normal,27.0,2022-10-19,216900.0,40대
70698752,정상회원,수지구-신봉동,여,91.0,미신청,.,normal,63.0,2022-10-28,937008.0,90대이상
706996800,정상회원,수지구-신봉동,여,50.0,미신청,수신,normal,3.0,2022-09-22,49966.0,50대
707243648,정상회원,수지구-풍덕천동,여,43.0,미신청,수신,normal,10.0,2022-10-17,154685.0,40대
707497920,정상회원,수지구-풍덕천동,여,39.0,미신청,.,normal,23.0,2022-10-16,143389.0,30대
707590720,정상회원,수지구-풍덕천동,여,44.0,신청,.,normal,64.0,2022-10-21,512582.0,40대
707685376,정상회원,수지구-신봉동,여,69.0,미신청,.,normal,1.0,2022-01-14,7658.0,60대
708115968,정상회원,수지구-동천동,여,40.0,미신청,.,normal,7.0,2022-10-09,63941.0,40대
708125248,정상회원,분당구-정자동,여,36.0,미신청,.,normal,5.0,2022-07-02,40011.0,30대
708709888,정상회원,수지구-신봉동,여,48.0,신청,.,normal,33.0,2022-10-30,380202.0,40대
708869504,정상회원,수지구-동천동,여,47.0,미신청,.,normal,1.0,2022-06-11,5552.0,40대
709121920,정상회원,수지구-신봉동,여,44.0,미신청,.,normal,18.0,2022-09-05,121661.0,40대
709129344,정상회원,수지구-풍덕천동,여,42.0,미신청,.,normal,24.0,2022-10-10,210487.0,40대
709159040,정상회원,수지구-동천동,여,50.0,미신청,.,normal,23.0,2022-10-15,268972.0,50대
709264832,정상회원,수지구-성복동,여,42.0,신청,.,normal,30.0,2022-10-10,340001.0,40대
709585920,정상회원,수지구-신봉동,여,73.0,미신청,.,normal,8.0,2022-09-16,78874.0,70대
70960448,정상회원,서울 강남구-기타,여,69.0,미신청,.,normal,2.0,2022-02-10,61740.0,60대
709641600,정상회원,수지구-풍덕천동,여,42.0,미신청,.,normal,28.0,2022-10-09,197720.0,40대
70988288,정상회원,서울 강남구-기타,여,70.0,미신청,.,normal,14.0,2022-08-31,86339.0,70대
709921856,정상회원,분당구-구미동,여,62.0,미신청,.,normal,15.0,2022-06-15,240834.0,60대
709973824,정상회원,수지구-신봉동,남,76.0,미신청,.,normal,22.0,2022-10-22,256338.0,70대
709999808,정상회원,수원 영통구-기타,여,44.0,미신청,.,normal,12.0,2022-09-09,61740.0,40대
710033216,정상회원,수지구-풍덕천동,여,41.0,미신청,.,normal,29.0,2022-10-18,204524.0,40대
710048064,정상회원,수지구-성복동,여,44.0,미신청,.,normal,2.0,2022-05-20,23931.0,40대
710144576,정상회원,수지구-풍덕천동,여,46.0,미신청,.,normal,48.0,2022-10-21,469317.0,40대
710157568,정상회원,수지구-상현동,여,39.0,미신청,.,normal,2.0,2022-10-15,21632.0,30대
71056960,정상회원,기타-기타,여,55.0,미신청,.,normal,5.0,2022-04-03,44988.0,50대
710604864,정상회원,기타-기타,여,40.0,미신청,.,normal,16.0,2022-10-24,118217.0,40대
710614144,정상회원,분당구-수내동,여,39.0,미신청,.,normal,10.0,2022-09-18,86818.0,30대
710679104,정상회원,기흥구-영덕동,여,45.0,미신청,.,normal,25.0,2022-10-23,187133.0,40대
71092224,정상회원,수지구-풍덕천동,여,66.0,미신청,.,normal,5.0,2022-07-23,60878.0,60대
711055872,정상회원,수지구-상현동,여,66.0,신청,.,normal,46.0,2022-10-17,907938.0,60대
711080000,정상회원,수지구-성복동,여,41.0,미신청,.,normal,3.0,2022-08-10,55709.0,40대
711365824,정상회원,분당구-정자동,여,47.0,미신청,.,normal,3.0,2022-08-20,34651.0,40대
711599680,정상회원,분당구-정자동,여,63.0,미신청,.,normal,2.0,2022-07-30,18379.0,60대
711716608,정상회원,수지구-신봉동,여,64.0,신청,.,normal,34.0,2022-10-30,738485.0,60대
712468288,정상회원,수지구-풍덕천동,여,44.0,신청,.,normal,45.0,2022-10-28,626857.0,40대
712648320,정상회원,수지구-신봉동,여,48.0,미신청,.,normal,2.0,2022-10-21,38288.0,40대
713058496,정상회원,분당구-서현동,여,88.0,미신청,.,normal,1.0,2022-01-09,105293.0,80대
713171712,정상회원,기타-기타,여,56.0,미신청,.,normal,1.0,2022-10-27,13401.0,50대
713296064,정상회원,수지구-신봉동,여,35.0,미신청,.,normal,2.0,2022-01-30,16847.0,30대
713368448,정상회원,기타-기타,여,44.0,미신청,.,normal,4.0,2022-10-09,35609.0,40대
71355776,정상회원,서울 강남구-기타,여,48.0,미신청,수신,normal,1.0,2022-05-24,2680.0,40대
713678400,정상회원,수지구-상현동,여,42.0,미신청,.,normal,20.0,2022-09-10,301522.0,40대
713691392,정상회원,수지구-동천동,여,49.0,신청,.,normal,154.0,2022-10-30,1093130.0,40대
713711808,정상회원,수지구-신봉동,여,44.0,미신청,.,normal,21.0,2022-10-22,160907.0,40대
713875136,정상회원,분당구-이매동,여,62.0,미신청,.,normal,2.0,2022-08-12,53603.0,60대
714025472,정상회원,수지구-풍덕천동,여,38.0,미신청,.,normal,10.0,2022-10-15,148845.0,30대
714238912,정상회원,기타-기타,남,41.0,미신청,.,normal,1.0,2022-07-24,3733.0,40대
714246336,정상회원,수지구-풍덕천동,여,58.0,미신청,수신,VIP,118.0,2022-10-30,714233.0,50대
714363264,정상회원,수지구-풍덕천동,여,45.0,미신청,.,normal,7.0,2022-10-14,59250.0,40대
714376256,정상회원,수지구-풍덕천동,여,45.0,미신청,.,normal,4.0,2022-08-29,29099.0,40대
714446784,정상회원,수지구-풍덕천동,여,40.0,미신청,.,normal,19.0,2022-10-08,114921.0,40대
714474624,정상회원,수지구-풍덕천동,여,34.0,미신청,.,normal,76.0,2022-10-28,993767.0,30대
714485760,정상회원,수지구-상현동,여,56.0,미신청,.,normal,6.0,2022-10-28,126455.0,50대
714550720,정상회원,수지구-풍덕천동,여,45.0,미신청,수신,normal,59.0,2022-10-24,648619.0,40대
71465280,정상회원,수지구-성복동,여,68.0,신청,.,normal,43.0,2022-10-15,483868.0,60대
714754880,정상회원,수지구-신봉동,여,44.0,미신청,.,normal,2.0,2022-03-16,31588.0,40대
714853248,정상회원,수지구-성복동,여,79.0,미신청,.,normal,1.0,2022-09-17,5552.0,70대
71489408,정상회원,서울 강남구-기타,여,63.0,미신청,.,normal,33.0,2022-08-19,317315.0,60대
715248576,정상회원,분당구-야탑동,여,40.0,미신청,.,normal,4.0,2022-06-27,47094.0,40대
715268992,정상회원,기흥구-보정동,여,39.0,미신청,.,normal,8.0,2022-08-06,44508.0,30대
715345088,정상회원,수지구-신봉동,여,58.0,미신청,.,normal,3.0,2022-10-28,65856.0,50대
715408192,정상회원,서울 강남구-기타,여,38.0,미신청,.,normal,1.0,2022-03-14,1149.0,30대
715413760,정상회원,수지구-풍덕천동,여,43.0,미신청,.,normal,2.0,2022-02-20,46424.0,40대
715809088,정상회원,수지구-풍덕천동,여,50.0,미신청,.,normal,29.0,2022-10-29,300272.0,50대
715952000,정상회원,수지구-풍덕천동,여,49.0,미신청,.,normal,2.0,2022-07-13,17804.0,40대
716003968,정상회원,기흥구-보정동,남,41.0,신청,.,normal,50.0,2022-10-24,893646.0,40대
716128320,정상회원,수지구-풍덕천동,여,51.0,미신청,.,normal,48.0,2022-10-29,895368.0,50대
716213696,정상회원,수지구-풍덕천동,여,46.0,미신청,.,normal,1.0,2022-02-11,17613.0,40대
71678720,정상회원,기타-기타,여,60.0,미신청,.,normal,13.0,2022-10-11,100699.0,60대
716798336,탈퇴,수지구-상현동,남,43.0,미신청,.,normal,2.0,2022-01-12,24122.0,40대
716833600,정상회원,수지구-신봉동,여,42.0,미신청,.,normal,1.0,2022-04-10,57432.0,40대
717160256,정상회원,수지구-성복동,여,42.0,미신청,.,normal,7.0,2022-10-25,93901.0,40대
717230784,정상회원,수지구-동천동,여,59.0,미신청,.,normal,91.0,2022-10-18,996012.0,50대
717546304,정상회원,수지구-동천동,여,70.0,미신청,.,normal,36.0,2022-10-26,294440.0,70대
717607552,정상회원,분당구-구미동,여,59.0,미신청,.,normal,92.0,2022-10-28,1642439.0,50대
717624256,정상회원,수지구-신봉동,여,40.0,미신청,.,normal,8.0,2022-07-23,78490.0,40대
71767808,정상회원,서울 송파구-기타,여,65.0,미신청,.,normal,7.0,2022-07-15,55900.0,60대
717783872,정상회원,수지구-풍덕천동,여,49.0,미신청,수신,normal,95.0,2022-10-14,707250.0,40대
717897088,정상회원,수지구-풍덕천동,여,47.0,미신청,.,normal,22.0,2022-09-17,203694.0,40대
717973184,정상회원,수지구-신봉동,여,57.0,미신청,.,normal,3.0,2022-08-12,11200.0,50대
718077120,정상회원,수지구-죽전동,여,40.0,미신청,.,normal,1.0,2022-03-16,7083.0,40대
718123520,정상회원,수지구-신봉동,여,45.0,미신청,.,normal,29.0,2022-10-11,516032.0,40대
718246016,정상회원,수지구-풍덕천동,여,40.0,미신청,.,normal,33.0,2022-10-23,236911.0,40대
718277568,정상회원,수원 영통구-기타,여,40.0,미신청,.,normal,24.0,2022-09-12,225421.0,40대
718359232,정상회원,수지구-풍덕천동,여,43.0,신청,.,normal,79.0,2022-10-18,901080.0,40대
718511424,정상회원,수지구-신봉동,여,66.0,미신청,.,normal,33.0,2022-10-26,375417.0,60대
718572672,정상회원,수지구-상현동,여,36.0,미신청,.,normal,13.0,2022-09-26,145495.0,30대
718602368,정상회원,수지구-풍덕천동,여,39.0,미신청,.,normal,68.0,2022-10-23,648893.0,30대
718626496,정상회원,분당구-구미동,여,52.0,미신청,.,normal,2.0,2022-10-26,61261.0,50대
718761984,정상회원,수지구-상현동,남,45.0,미신청,.,normal,2.0,2022-03-01,14071.0,40대
718895616,정상회원,수지구-신봉동,여,48.0,미신청,.,normal,3.0,2022-03-11,47668.0,40대
718984704,정상회원,수지구-풍덕천동,여,42.0,신청,.,normal,38.0,2022-10-21,378514.0,40대
71901440,정상회원,수지구-신봉동,여,56.0,미신청,.,normal,53.0,2022-10-01,442072.0,50대
719144320,정상회원,수지구-신봉동,여,64.0,미신청,.,normal,1.0,2022-06-26,9189.0,60대
719170304,정상회원,수지구-풍덕천동,여,51.0,신청,.,normal,35.0,2022-10-28,436160.0,50대
719229696,정상회원,수지구-풍덕천동,여,57.0,미신청,.,normal,1.0,2022-03-15,9189.0,50대
719276096,정상회원,수지구-신봉동,여,56.0,신청,.,normal,43.0,2022-10-11,972230.0,50대
719548928,정상회원,수지구-풍덕천동,여,48.0,미신청,.,normal,89.0,2022-10-29,910240.0,40대
719569344,정상회원,서울 송파구-기타,여,53.0,미신청,수신,normal,2.0,2022-09-28,12827.0,50대
719595328,정상회원,수지구-신봉동,여,44.0,미신청,.,normal,9.0,2022-08-20,54848.0,40대
719665856,정상회원,수지구-성복동,여,65.0,미신청,.,normal,2.0,2022-02-13,96104.0,60대
719758656,정상회원,수지구-풍덕천동,여,39.0,미신청,.,normal,8.0,2022-10-14,78778.0,30대
719977664,정상회원,수지구-신봉동,여,52.0,미신청,수신,VIP,286.0,2022-10-30,3692139.0,50대
720022208,정상회원,수지구-기타,여,45.0,신청,.,normal,93.0,2022-10-24,1168750.0,40대
720337728,정상회원,수원 영통구-기타,여,49.0,미신청,.,normal,9.0,2022-06-06,36853.0,40대
720645824,정상회원,수지구-풍덕천동,여,44.0,미신청,.,normal,2.0,2022-02-04,46712.0,40대
720701504,정상회원,수지구-풍덕천동,여,41.0,신청,.,normal,30.0,2022-10-28,447829.0,40대
720829568,정상회원,수지구-풍덕천동,여,58.0,미신청,.,normal,10.0,2022-10-10,37619.0,50대
720842560,정상회원,수지구-풍덕천동,여,36.0,신청,.,normal,51.0,2022-10-30,476309.0,30대
720875968,정상회원,수지구-풍덕천동,여,46.0,미신청,.,normal,12.0,2022-10-29,126160.0,40대
720900096,정상회원,수지구-동천동,여,37.0,미신청,수신,VIP,314.0,2022-10-30,2879335.0,30대
720901952,정상회원,수지구-풍덕천동,여,41.0,미신청,.,normal,3.0,2022-07-15,24983.0,40대
721163648,정상회원,기타-기타,여,40.0,미신청,.,normal,1.0,2022-07-07,9764.0,40대
72131584,정상회원,수지구-성복동,여,77.0,미신청,.,normal,120.0,2022-10-26,1698394.0,70대
721358528,정상회원,수지구-동천동,여,46.0,미신청,.,normal,1.0,2022-01-22,166554.0,40대
721443904,정상회원,수지구-풍덕천동,여,48.0,미신청,.,normal,3.0,2022-06-19,35608.0,40대
721592384,정상회원,기흥구-보정동,여,57.0,미신청,.,normal,11.0,2022-10-29,95720.0,50대
72168704,정상회원,수지구-신봉동,여,52.0,미신청,.,normal,31.0,2022-10-05,314348.0,50대
721740864,정상회원,기타-기타,여,59.0,미신청,.,normal,3.0,2022-09-18,12060.0,50대
721996992,정상회원,기흥구-신갈동,여,45.0,미신청,.,normal,24.0,2022-05-03,159279.0,40대
72202112,정상회원,기흥구-청덕동,여,60.0,미신청,.,normal,1.0,2022-05-24,7466.0,60대
722032256,정상회원,수지구-풍덕천동,여,75.0,미신청,.,normal,3.0,2022-10-29,9955.0,70대
722048960,정상회원,수지구-상현동,여,65.0,미신청,.,normal,19.0,2022-09-20,209665.0,60대
722173312,정상회원,수지구-상현동,남,51.0,미신청,.,normal,8.0,2022-09-29,186656.0,50대
722286528,정상회원,수지구-상현동,여,38.0,미신청,.,normal,3.0,2022-04-01,36375.0,30대
722691136,정상회원,수지구-풍덕천동,여,37.0,미신청,.,normal,2.0,2022-03-05,53987.0,30대
722893440,정상회원,분당구-이매동,여,42.0,미신청,.,normal,1.0,2022-09-03,13209.0,40대
722899008,정상회원,수지구-풍덕천동,여,41.0,미신청,.,normal,67.0,2022-10-24,539273.0,40대
